rank,property_id,address,latitude,longitude,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,broker_name,input,property_url,listing_url
75,2069549228,"4720 W 12th St, Davenport, IA 52804",41.532179,-90.643325,300000,USD,2,3,1387.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/5759ef4abc0e1af7a1c79e76211f7aef-p_e.jpg,New construction,New Home Sonar LLC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/4720-W-12th-St-Davenport-IA-52804/2069549228_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
175,29831691,"643 E 224th St, Bronx, NY 10466",40.887941,-73.862721,899000,USD,5,8,,,875800,2499,0,,FALSE,https://photos.zillowstatic.com/fp/a0c63bf60feb4bf48852807a1d35423b-p_e.jpg,Multi-family home for sale,Listing by: Budget Real Estate NYC Inc,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/643-E-224th-St-Bronx-NY-10466/29831691_zpid/,https://www.zillow.com/homes/NY_rb/5_p/
552,86894644,"508 Sycamore St, Tipton, IA 52772",41.770742,-91.130806,160000,USD,2,4,1386.0 sqft,,155100,1300,2,,FALSE,https://photos.zillowstatic.com/fp/d47d78c6a45129bc0662f0c113ed7b37-p_e.jpg,House for sale,RE/MAX CONCEPTS,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/508-Sycamore-St-Tipton-IA-52772/86894644_zpid/,https://www.zillow.com/homes/IA_rb/14_p/
774,30409392,"286 Wimbledon Ct, West Seneca, NY 14224",42.842599,-78.772122,149900,USD,2,2,1160.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/cd9a47dc13a528bc8ab0bb08b5a8afa6-p_e.jpg,Townhouse for sale,Listing by: Howard Hanna,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/286-Wimbledon-Ct-West-Seneca-NY-14224/30409392_zpid/,https://www.zillow.com/homes/NY_rb/20_p/
263,93941015,"5449 Red Fox Rd, Bettendorf, IA 52722",41.57721,-90.460702,299900,USD,3,4,2634.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/0335ba9b0a45fea333914adb23bd24b5-p_e.jpg,House for sale,"EXP REALTY, LLC",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/5449-Red-Fox-Rd-Bettendorf-IA-52722/93941015_zpid/,https://www.zillow.com/homes/IA_rb/7_p/
719,73060022,"135 6th Ave, Marion, IA 52302",42.031083,-91.610066,120000,USD,1,2,876.0 sqft,,118400,1200,3,,FALSE,https://photos.zillowstatic.com/fp/f3207b532945fb71b0fcc0c3568cadee-p_e.jpg,House for sale,COLDWELL BANKER HEDGES,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/135-6th-Ave-Marion-IA-52302/73060022_zpid/,https://www.zillow.com/homes/IA_rb/18_p/
753,26690480,"5615 Richard Ave, Dallas, TX 75206",32.819505,-96.771638,544900,USD,2,2,1453.0 sqft,,540600,2270,0,,FALSE,https://photos.zillowstatic.com/fp/e8274d0e6c514dbf225bb99be264c8d8-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5615-Richard-Ave-Dallas-TX-75206/26690480_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
492,86918680,"630 Roosevelt Blvd, Osceola, IA 50213",41.041527,-93.762367,149900,USD,1,3,1248.0 sqft,,109600,995,2,,FALSE,https://photos.zillowstatic.com/fp/e7131533e0ef58653476a1178b45b7f5-p_e.jpg,House for sale,Stoney Oak Properties LLC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/630-Roosevelt-Blvd-Osceola-IA-50213/86918680_zpid/,https://www.zillow.com/homes/IA_rb/13_p/
634,31065157,"15 Gatsby Ln, Great Neck, NY 11024",40.836656,-73.751794,9800000,USD,7,5,,,7974900,39493,0,,FALSE,https://photos.zillowstatic.com/fp/9d2a46d555c162dd9b3ac15e7dfef978-p_e.jpg,House for sale,Listing by: Compass Greater NY LLC,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/15-Gatsby-Ln-Great-Neck-NY-11024/31065157_zpid/,https://www.zillow.com/homes/NY_rb/16_p/
553,2067963006,"147-42 77th Ave, Flushing, NY 11367",40.722144,-73.815567,998000,USD,3,3,,,,,0,,FALSE,https://photos.zillowstatic.com/fp/f9f13f7f290451d96b43a6956334b020-p_e.jpg,Townhouse for sale,Listing by: Goldstone N Y Realty LLC,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/147-42-77th-Ave-Flushing-NY-11367/2067963006_zpid/,https://www.zillow.com/homes/NY_rb/14_p/
727,76647088,"1554 Wakonda Dr, Waterloo, IA 50703",42.528116,-92.370962,89900,USD,1,3,1984.0 sqft,,,816,3,,FALSE,https://photos.zillowstatic.com/fp/ca3290cbdcd23a7e0ae9f85ab3d0164f-p_e.jpg,Foreclosure,"Fusion, REALTORS",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1554-Wakonda-Dr-Waterloo-IA-50703/76647088_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
205,97577216,"1371 Heritage Hl, Canyon Lake, TX 78133",29.938829,-98.209697,459000,USD,2,3,1756.0 sqft,,,1442,0,,FALSE,https://photos.zillowstatic.com/fp/1bf6a9b2664662880f1b0bd34e61a995-p_e.jpg,New construction,Texas Land Team,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1371-Heritage-Hl-Canyon-Lake-TX-78133/97577216_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
16,32762885,"311 Menges Rd, Youngsville, NY 12791",41.829353,-74.875031,525000,USD,2,2,1220.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/9ae7cdeb9b3fe8cc3de2e82e961d91e7-p_e.jpg,House for sale,Listing by: Carole Edwards Realty,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/311-Menges-Rd-Youngsville-NY-12791/32762885_zpid/,https://www.zillow.com/homes/NY_rb/
283,29506997,"9402 Marsh Dr, Austin, TX 78748",30.182678,-97.831117,475000,USD,2,3,1774.0 sqft,,419100,2116,0,,FALSE,https://photos.zillowstatic.com/fp/776e8c9202845bd15a6fd928df57c336-p_e.jpg,House for sale,Madison Allied LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/9402-Marsh-Dr-Austin-TX-78748/29506997_zpid/,https://www.zillow.com/homes/TX_rb/8_p/
459,53431442,"8 Trailside Ct, New City, NY 10956",41.158455,-74.023893,899000,USD,5,5,3073.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/b807f01c559639a4e8641f42d4f0f941-p_e.jpg,House for sale,Listing by: Q Home Sales,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/8-Trailside-Ct-New-City-NY-10956/53431442_zpid/,https://www.zillow.com/homes/NY_rb/12_p/
746,2075843464,"1440 Bever Ave SE, Cedar Rapids, IA 52403",41.985047,-91.651153,80000,USD,2,3,1918.0 sqft,,,,3,,FALSE,https://photos.zillowstatic.com/fp/45245b11ce9dc7347d75fb9550470a58-p_e.jpg,House for sale,RE/MAX CONCEPTS,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1440-Bever-Ave-SE-Cedar-Rapids-IA-52403/2075843464_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
81,2067963225,"LOT 4 Fifteen Matthews Ct, Bettendorf, IA 52722",,,425000,USD,2,3,1655.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/4b9b017996e981eb6232446502c5369d-p_e.jpg,New construction,New Home Sonar LLC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/LOT-4-Fifteen-Matthews-Ct-Bettendorf-IA-52722/2067963225_zpid/,https://www.zillow.com/homes/IA_rb/3_p/
309,813007,"1260 Stewart St, Des Moines, IA 50316",41.602091,-93.588316,175000,USD,1,2,984.0 sqft,,108100,1300,1,,FALSE,https://photos.zillowstatic.com/fp/bf5ccc86a4098442aabfb376ce954dfc-p_e.jpg,House for sale,Realty ONE Group Impact,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1260-Stewart-St-Des-Moines-IA-50316/813007_zpid/,https://www.zillow.com/homes/IA_rb/8_p/
455,32952617,"22 Farrell Ave, Mount Vernon, NY 10553",40.909377,-73.81492,619000,USD,4,3,1700.0 sqft,,480400,3300,0,,FALSE,https://photos.zillowstatic.com/fp/763cfdcc7708a0b8698688b983a20264-p_e.jpg,House for sale,"Listing by: Grand Lux Realty, Inc.",https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/22-Farrell-Ave-Mount-Vernon-NY-10553/32952617_zpid/,https://www.zillow.com/homes/NY_rb/12_p/
513,29676529,"33 Van Buren Ave, Ravena, NY 12143",42.474155,-73.814227,169900,USD,2,3,1355.0 sqft,,168819,1594,0,,FALSE,https://photos.zillowstatic.com/fp/1a80c0ec2b440582f0c98840e30d27ae-p_e.jpg,House for sale,Listing by: Berkshire Hathaway Blake,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/33-Van-Buren-Ave-Ravena-NY-12143/29676529_zpid/,https://www.zillow.com/homes/NY_rb/13_p/
549,2067962951,"5968 Redwood Ln, Newfane, NY 14108",43.304539,-78.711564,75500,USD,2,3,1344.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/d7c1d612e221c341c8e7ade386a36251-p_e.jpg,House for sale,Listing by: Jeanne Whipple Realty,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/5968-Redwood-Ln-Newfane-NY-14108/2067962951_zpid/,https://www.zillow.com/homes/NY_rb/14_p/
433,58316366,"8557 Steamline Cir, Austin, TX 78745",30.186564,-97.815492,585000,USD,3,4,2379.0 sqft,,562500,2749,0,,FALSE,https://photos.zillowstatic.com/fp/a61a491ae050a13bd265b46b4927ef76-p_e.jpg,Active,Keller Williams Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8557-Steamline-Cir-Austin-TX-78745/58316366_zpid/,https://www.zillow.com/homes/TX_rb/11_p/
548,76780312,"1035 Riverview Ct, Monticello, IA 52310",42.23987,-91.178644,850000,USD,3,4,4881.0 sqft,,800700,2985,2,,FALSE,https://photos.zillowstatic.com/fp/6f8180b0c9f1ca78a42033742b768ec8-p_e.jpg,House for sale,"HCH REAL ESTATE, INC.",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1035-Riverview-Ct-Monticello-IA-52310/76780312_zpid/,https://www.zillow.com/homes/IA_rb/14_p/
492,50306946,"4426 Kirkwood Dr, Bryan, TX 77802",30.661611,-96.305788,204900,USD,2,3,1358.0 sqft,,203000,1370,0,,FALSE,https://photos.zillowstatic.com/fp/d09b36c3c95d776b58840d410466e813-p_e.jpg,House for sale,Hom Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4426-Kirkwood-Dr-Bryan-TX-77802/50306946_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
701,306028962,"610 Rolling Hills Dr, Tiffin, IA 52340",41.713377,-91.654671,549500,USD,3,5,2924.0 sqft,,542800,,3,,FALSE,https://photos.zillowstatic.com/fp/151ee62040afff2b4082779d7ca8e6cd-p_e.jpg,New construction,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/610-Rolling-Hills-Dr-Tiffin-IA-52340/306028962_zpid/,https://www.zillow.com/homes/IA_rb/18_p/
604,2067963196,"180 Cabrini Blvd #2627, New York, NY 10033",40.853801,-73.939399,1699000,USD,3,3,2235.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/4dcbdabed9d1cbb16a96936eec8a439f-p_e.jpg,Condo for sale,Listing by: Triplemint,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/180-Cabrini-Blvd-2627-New-York-NY-10033/2067963196_zpid/,https://www.zillow.com/homes/NY_rb/16_p/
717,2067996460,"0 Marsh Ave, Melbourne, IA 50162",41.986009,-93.002044,,USD,,,,118.5 acres,,,3,,FALSE,https://photos.zillowstatic.com/fp/42bead1503df07f18b452a4732133943-p_e.jpg,Auction,Hertz Real Estate Services,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/0-Marsh-Ave-Melbourne-IA-50162/2067996460_zpid/,https://www.zillow.com/homes/IA_rb/18_p/
271,28852734,"4522 Green Grove Dr, Corpus Christi, TX 78415",27.740053,-97.413081,189900,USD,1,2,1371.0 sqft,,121300,1455,0,,FALSE,https://photos.zillowstatic.com/fp/b33b26ae0690e59132f3fe0b946d2c29-p_e.jpg,House for sale,"Safe Harbor Real Estate, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4522-Green-Grove-Dr-Corpus-Christi-TX-78415/28852734_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
631,854903,"8608 Wildflower Ln, Urbandale, IA 50322",41.640513,-93.737082,169000,USD,3,3,1094.0 sqft,,176100,1699,2,,FALSE,https://photos.zillowstatic.com/fp/cf87b9f6dd20d149a1665ab35a8fee72-p_e.jpg,Townhouse for sale,RE/MAX Concepts,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/8608-Wildflower-Ln-Urbandale-IA-50322/854903_zpid/,https://www.zillow.com/homes/IA_rb/16_p/
538,247079333,"549 Pearl Chase, Cibolo, TX 78108",29.602085,-98.244979,350000,USD,3,4,2894.0 sqft,,379300,2298,0,,FALSE,https://photos.zillowstatic.com/fp/f8de45ba5cab97c6ff374e95c5ac9b57-p_e.jpg,House for sale,Keller Williams Heritage,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/549-Pearl-Chase-Cibolo-TX-78108/247079333_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
171,26850024,"2802 El Capitan Dr, Dallas, TX 75228",32.854773,-96.667278,285000,USD,2,3,1493.0 sqft,,197500,1914,0,,FALSE,https://photos.zillowstatic.com/fp/30b6c00f6eb7c4181ccee71f68bb4f11-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2802-El-Capitan-Dr-Dallas-TX-75228/26850024_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
336,2067976638,"16 Benton Ave E, Albia, IA 52531",41.02715,-92.807569,38500,USD,,,,0.48 acres,,,1,,FALSE,https://photos.zillowstatic.com/fp/dba84d88171284f5a1836704f1485696-p_e.jpg,Lot / Land for sale,Hawkeye Farm Mgmt & Real Estat,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/16-Benton-Ave-E-Albia-IA-52531/2067976638_zpid/,https://www.zillow.com/homes/IA_rb/9_p/
404,767549,"2412 SE 17th St, Des Moines, IA 50320",41.56336,-93.590758,115000,USD,1,2,748.0 sqft,,115000,922,1,,FALSE,https://photos.zillowstatic.com/fp/7c24e2d79ea0795aa510ca3802d0749a-p_e.jpg,Condo for sale,Iowa Realty Ankeny,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2412-SE-17th-St-Des-Moines-IA-50320/767549_zpid/,https://www.zillow.com/homes/IA_rb/11_p/
104,87112306,"3701 Pawnee Pl, Sioux City, IA 51104",42.533595,-96.39418,252500,USD,3,3,2083.0 sqft,,227900,1703,0,,FALSE,https://photos.zillowstatic.com/fp/ab0f02b90b202837de66ad70761e36e7-p_e.jpg,House for sale,Realty One Group Regency,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3701-Pawnee-Pl-Sioux-City-IA-51104/87112306_zpid/,https://www.zillow.com/homes/IA_rb/3_p/
445,111838793,"5435 Carlson St, Wichita Falls, TX 76302",33.846209,-98.496851,205000,USD,2,3,1480.0 sqft,,145000,1535,0,,FALSE,https://photos.zillowstatic.com/fp/61178a90312cd772940eb8781f50936d-p_e.jpg,House for sale,Miller Realtor Group,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5435-Carlson-St-Wichita-Falls-TX-76302/111838793_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
416,76686263,"25631 Sinclair Ave, Allison, IA 50602",42.677476,-92.732449,125000,USD,2,3,1848.0 sqft,4.96 acres,,571,2,,FALSE,https://photos.zillowstatic.com/fp/dc9b45edfa5dc88a141bbe2e68db3fb7-p_e.jpg,Lot / Land for sale,Century 21 Signature Real Estate - Cedar Falls,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/25631-Sinclair-Ave-Allison-IA-50602/76686263_zpid/,https://www.zillow.com/homes/IA_rb/11_p/
494,62723057,"39 Fort Pl, Staten Island, NY 10301",40.642116,-74.079862,699999,USD,3,3,2330.0 sqft,,,1234,0,,FALSE,https://photos.zillowstatic.com/fp/0c3125a115414a49bd9e437334d495b8-p_e.jpg,Townhouse for sale,Listing by: Gateway Arms Realty Corp.,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/39-Fort-Pl-Staten-Island-NY-10301/62723057_zpid/,https://www.zillow.com/homes/NY_rb/13_p/
696,31514427,"350 W 50th St APT 5U, New York, NY 10019",40.762999,-73.988189,785000,USD,1,1,642.0 sqft,,653100,3399,0,,FALSE,https://photos.zillowstatic.com/fp/ca3b842095d8df1727410c5e8eb83939-p_e.jpg,Condo for sale,Listing by: Corcoran,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/350-W-50th-St-APT-5U-New-York-NY-10019/31514427_zpid/,https://www.zillow.com/homes/NY_rb/18_p/
652,26893381,"8907 Maple Glen Dr, Dallas, TX 75231",32.885343,-96.740987,599000,USD,3,4,2530.0 sqft,,527700,3249,0,,FALSE,https://photos.zillowstatic.com/fp/5688fb04f738997761e6d798607bc8e3-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8907-Maple-Glen-Dr-Dallas-TX-75231/26893381_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
61,2067961623,"Legacy Plan, Spring Creek Ridge",41.621486,-93.447578,330000,USD,3,3,1800.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/cfa45260a509d683057f96ab4a24ede0-p_e.jpg,New construction,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/community/spring-creek-ridge/2067961623_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
644,32803427,"10 King Point Cir S, Owego, NY 13827",42.115087,-76.239747,299900,USD,3,3,2297.0 sqft,,299900,1939,0,,FALSE,https://photos.zillowstatic.com/fp/f94994cc38fd40597bce5bc36dd83c6b-p_e.jpg,House for sale,Listing by: EXIT REALTY HOMEWARD BOUND,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/10-King-Point-Cir-S-Owego-NY-13827/32803427_zpid/,https://www.zillow.com/homes/NY_rb/17_p/
519,76859859,"2 Glenwood Ct, Blue Grass, IA 52726",41.474615,-90.729326,339900,USD,3,4,2836.0 sqft,,281300,1872,2,,FALSE,https://photos.zillowstatic.com/fp/4feef4e908dd930244886d43b1675044-p_e.jpg,House for sale,RE/MAX Concepts,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2-Glenwood-Ct-Blue-Grass-IA-52726/76859859_zpid/,https://www.zillow.com/homes/IA_rb/13_p/
561,244518341,"14309 Sutton Dr, Urbandale, IA 50323",41.648241,-93.815492,584900,USD,3,5,1697.0 sqft,,,,2,,FALSE,https://photos.zillowstatic.com/fp/0c8b7813fc4af474fa2cfea96aaed6dc-p_e.jpg,New construction,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/14309-Sutton-Dr-Urbandale-IA-50323/244518341_zpid/,https://www.zillow.com/homes/IA_rb/15_p/
558,31572760,"1802 Culver Ct, Utica, NY 13501",43.090673,-75.199346,259000,USD,2,3,1616.0 sqft,,191000,1727,0,,FALSE,https://photos.zillowstatic.com/fp/d96a1585440f4fd1d5da3f6f2681d140-p_e.jpg,House for sale,Listing by: COLDWELL BANKER FAITH PROPERTIES IL,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/1802-Culver-Ct-Utica-NY-13501/31572760_zpid/,https://www.zillow.com/homes/NY_rb/14_p/
795,83116603,"738 Elley St, Seguin, TX 78155",29.583904,-97.957002,193000,USD,2,4,1295.0 sqft,,193000,1588,0,,TRUE,https://photos.zillowstatic.com/fp/6d79f92f693e7e6ce8c29ee89fdb804b-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/738-Elley-St-Seguin-TX-78155/83116603_zpid/,https://www.zillow.com/homes/TX_rb/20_p/
537,53172822,"161 Market St, Amsterdam, NY 12010",42.943799,-74.187065,124900,USD,,,2878.0 sqft,,,739,0,,FALSE,https://photos.zillowstatic.com/fp/7aa42ddb6101848461a9393f18e4cf51-p_e.jpg,Multi-family home for sale,Listing by: Oxford Property Group USA,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/161-Market-St-Amsterdam-NY-12010/53172822_zpid/,https://www.zillow.com/homes/NY_rb/14_p/
689,31996397,"6409 79th St, Flushing, NY 11379",40.718846,-73.875076,838000,USD,3,2,,,854200,2358,0,,FALSE,https://photos.zillowstatic.com/fp/1bbeb8f9b583508cf0e0800e9d39158e-p_e.jpg,Coming soon,Listing by: Coldwell Banker Phillips,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/6409-79th-St-Flushing-NY-11379/31996397_zpid/,https://www.zillow.com/homes/NY_rb/18_p/
172,68183047,"1918 Country Cove Ln, Altoona, IA 50009",41.632817,-93.464205,359900,USD,3,4,1663.0 sqft,,361800,1938,0,,FALSE,https://photos.zillowstatic.com/fp/06c336b28857b182a35d19a703d0595d-p_e.jpg,House for sale,Iowa Realty Mills Crossing,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1918-Country-Cove-Ln-Altoona-IA-50009/68183047_zpid/,https://www.zillow.com/homes/IA_rb/5_p/
279,28393214,"10555 Turtlewood Ct UNIT 201, Houston, TX 77072",29.700269,-95.565663,109900,USD,2,2,1089.0 sqft,,115000,1434,0,,FALSE,https://photos.zillowstatic.com/fp/c97b97be1a3e85d64b31867c448f4de5-p_e.jpg,Condo for sale,NB Elite Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/10555-Turtlewood-Ct-UNIT-201-Houston-TX-77072/28393214_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
67,224911752,"205 Skye Dr, Kerrville, TX 78028",30.022123,-99.208503,520000,USD,2,3,1870.0 sqft,,,1099,0,,FALSE,https://photos.zillowstatic.com/fp/d4f9b2fc84149f5e9b8c71c8ecc2e705-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/205-Skye-Dr-Kerrville-TX-78028/224911752_zpid/,https://www.zillow.com/homes/TX_rb/2_p/
485,76664029,"1710 Forest Ave, Waterloo, IA 50702",42.481782,-92.32947,119500,USD,2,2,1678.0 sqft,,116200,834,2,,FALSE,https://photos.zillowstatic.com/fp/10d2d8c1a6bbfad5d531250b778d8ab1-p_e.jpg,House for sale,RE/MAX Home Group - Cedar Falls,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1710-Forest-Ave-Waterloo-IA-50702/76664029_zpid/,https://www.zillow.com/homes/IA_rb/13_p/
578,27861121,"2120 Southgate Blvd, Houston, TX 77030",29.709663,-95.408369,2260000,USD,6,5,5909.0 sqft,,2088800,12824,0,,FALSE,https://photos.zillowstatic.com/fp/577adf924ded3cef6427849cba5f8921-p_e.jpg,New construction,Keller Williams Premier Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2120-Southgate-Blvd-Houston-TX-77030/27861121_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
98,86920791,"23445 Opal Ave, Bloomfield, IA 52537",40.703748,-92.358808,139900,USD,1,3,1989.0 sqft,,143600,824,0,,FALSE,https://photos.zillowstatic.com/fp/4f414de72ce800864f12f373eac01722-p_e.jpg,House for sale,Davis County Realtors,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/23445-Opal-Ave-Bloomfield-IA-52537/86920791_zpid/,https://www.zillow.com/homes/IA_rb/3_p/
218,30213904,"17 Clio Ave, Buffalo, NY 14220",42.852328,-78.820218,144900,USD,1,3,990.0 sqft,,133000,1114,0,,FALSE,https://photos.zillowstatic.com/fp/07658d95c7dc5e35eaa51a3ccb9e846a-p_e.jpg,House for sale,Listing by: Howard Hanna,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/17-Clio-Ave-Buffalo-NY-14220/30213904_zpid/,https://www.zillow.com/homes/NY_rb/6_p/
